idx,statement,subject,disjunctA_obj,disjunctB_obj,labelA,labelB,compound_label,n_parts
20,It is the case either that the Spanish word 'historia' means 'office' or that it means 'corner'.,historia,office,corner,0,0,0,2
21,It is the case either that the Spanish word 'igual' means 'to 'nothing' or that it means imagine'.,igual,to 'nothing,imagine,0,0,0,2
22,It is the case either that the Spanish word 'parecer' means 'to walk' or that it means seem'.,parecer,to walk,seem,0,1,1,2
23,It is the case either that the Spanish word 'esperanza' means 'hope' or that it means 'name'.,esperanza,hope,name,1,0,1,2
24,It is the case either that the Spanish word 'caer' means 'to fall' or that it means 'thing'.,caer,to fall,thing,1,0,1,2
25,It is the case either that the Spanish word 'decir' means 'order' or that it means 'tool'.,decir,order,tool,0,0,0,2
26,It is the case either that the Spanish word 'morir' means 'to die' or that it means 'three'.,morir,to die,three,1,0,1,2
27,It is the case either that the Spanish word 'piso' means 'pig' or that it means 'set'.,piso,pig,set,0,0,0,2
28,It is the case either that the Spanish word 'gato' means 'large' or that it means 'bear'.,gato,large,bear,0,0,0,2
29,It is the case either that the Spanish word 'dientes' means 'whale' or that it means 'hope'.,dientes,whale,hope,0,0,0,2
30,It is the case either that the Spanish word 'reloj' means 'fire' or that it means 'clock'.,reloj,fire,clock,0,1,1,2
31,It is the case either that the Spanish word 'tener' means 'to 'smile' or that it means have'.,tener,to 'smile,have,0,1,1,2
32,It is the case either that the Spanish word 'lado' means 'enemy' or that it means 'equal'.,lado,enemy,equal,0,0,0,2
33,It is the case either that the Spanish word 'igual' means 'to 'modern' or that it means imagine'.,igual,to 'modern,imagine,0,0,0,2
34,It is the case either that the Spanish word 'abierto' means 'open' or that it means swim'.,abierto,open,swim,1,0,1,2
35,It is the case either that the Spanish word 'gato' means 'large' or that it means 'history'.,gato,large,history,0,0,0,2
36,It is the case either that the Spanish word 'maravilla' means 'dry' or that it means 'bell'.,maravilla,dry,bell,0,0,0,2
37,It is the case either that the Spanish word 'ley' means 'dictionary' or that it means 'dog'.,ley,dictionary,dog,0,0,0,2
38,It is the case either that the Spanish word 'hijo' means 'horse' or that it means 'son'.,hijo,horse,son,0,1,1,2
39,It is the case either that the Spanish word 'elegir' means 'to 'paper' or that it means choose'.,elegir,to 'paper,choose,0,1,1,2
40,It is the case either that the Spanish word 'bueno' means 'good' or that it means 'dark'.,bueno,good,dark,1,0,1,2
41,It is the case either that the Spanish word 'jugar' means 'to 'south' or that it means play'.,jugar,to 'south,play,0,1,1,2
42,It is the case either that the Spanish word 'oscuro' means 'face' or that it means 'dark'.,oscuro,face,dark,0,1,1,2
43,It is the case either that the Spanish word 'oscuro' means 'dark' or that it means 'before'.,oscuro,dark,before,1,0,1,2
44,It is the case either that the Spanish word 'continuar' means 'meat' or that it means 'coat'.,continuar,meat,coat,0,0,0,2
45,It is the case either that the Spanish word 'persona' means 'person' or that it means 'cow'.,persona,person,cow,1,0,1,2
46,It is the case either that the Spanish word 'pato' means grow' or that it means 'shoulder'.,pato,grow,shoulder,0,0,0,2
47,It is the case either that the Spanish word 'cara' means 'dry' or that it means 'name'.,cara,dry,name,0,0,0,2
48,It is the case either that the Spanish word 'dibujar' means 'to fight' or that it means draw'.,dibujar,to fight,draw,0,1,1,2
49,It is the case either that the Spanish word 'mapa' means 'bread' or that it means 'map'.,mapa,bread,map,0,1,1,2
50,It is the case either that the Spanish word 'guerra' means 'example' or that it means 'summer'.,guerra,example,summer,0,0,0,2
51,It is the case either that the Spanish word 'roca' means 'school' or that it means 'rock'.,roca,school,rock,0,1,1,2
52,It is the case either that the Spanish word 'campana' means 'to 'moment' or that it means connect'.,campana,to 'moment,connect,0,0,0,2
53,It is the case either that the Spanish word 'ahora' means 'now' or that it means 'danger'.,ahora,now,danger,1,0,1,2
54,It is the case either that the Spanish word 'de' means 'now' or that it means 'always'.,de,now,always,0,0,0,2
55,It is the case either that the Spanish word 'ciudad' means 'eye' or that it means 'city'.,ciudad,eye,city,0,1,1,2
56,It is the case either that the Spanish word 'caliente' means 'iron' or that it means 'history'.,caliente,iron,history,0,0,0,2
57,It is the case either that the Spanish word 'vivir' means 'sheep' or that it means 'hope'.,vivir,sheep,hope,0,0,0,2
58,It is the case either that the Spanish word 'tarjeta' means 'sister' or that it means 'bear'.,tarjeta,sister,bear,0,0,0,2
59,It is the case either that the Spanish word 'cruzar' means 'spring' or that it means 'pig'.,cruzar,spring,pig,0,0,0,2
60,It is the case either that the Spanish word 'llegar' means 'insect' or that it means 'dog'.,llegar,insect,dog,0,0,0,2
61,It is the case either that the Spanish word 'momento' means 'moment' or that it means hear'.,momento,moment,hear,1,0,1,2
62,It is the case either that the Spanish word 'barco' means 'hello' or that it means 'octopus'.,barco,hello,octopus,0,0,0,2
63,It is the case either that the Spanish word 'escribir' means 'to write' or that it means 'map'.,escribir,to write,map,1,0,1,2
64,It is the case either that the Spanish word 'mes' means 'history' or that it means 'month'.,mes,history,month,0,1,1,2
65,It is the case either that the Spanish word 'uno' means sell' or that it means 'one'.,uno,sell,one,0,1,1,2
66,It is the case either that the Spanish word 'querer' means 'of' or that it means 'giraffe'.,querer,of,giraffe,0,0,0,2
67,It is the case either that the Spanish word 'tarde' means 'hand' or that it means write'.,tarde,hand,write,0,0,0,2
68,It is the case either that the Spanish word 'piso' means 'set' or that it means 'market'.,piso,set,market,0,0,0,2
69,It is the case either that the Spanish word 'tener' means 'to have' or that it means 'shoulder'.,tener,to have,shoulder,1,0,1,2
70,It is the case either that the Spanish word 'maravilla' means 'bell' or that it means 'part'.,maravilla,bell,part,0,0,0,2
71,It is the case either that the Spanish word 'norte' means 'meat' or that it means 'north'.,norte,meat,north,0,1,1,2
72,It is the case either that the Spanish word 'carne' means 'meat' or that it means 'seven'.,carne,meat,seven,1,0,1,2
73,It is the case either that the Spanish word 'problema' means 'giraffe' or that it means 'problem'.,problema,giraffe,problem,0,1,1,2
74,It is the case either that the Spanish word 'sal' means 'shell' or that it means 'horse'.,sal,shell,horse,0,0,0,2
75,It is the case either that the Spanish word 'conjunto' means 'neck' or that it means 'son'.,conjunto,neck,son,0,0,0,2
76,It is the case either that the Spanish word 'carta' means 'second' or that it means 'nothing'.,carta,second,nothing,0,0,0,2
77,It is the case either that the Spanish word 'oeste' means 'moment' or that it means 'skin'.,oeste,moment,skin,0,0,0,2
78,It is the case either that the Spanish word 'temprano' means 'fig' or that it means 'early'.,temprano,fig,early,0,1,1,2
79,It is the case either that the Spanish word 'siempre' means 'month' or that it means 'seed'.,siempre,month,seed,0,0,0,2
80,It is the case either that the Spanish word 'perro' means 'dog' or that it means 'bear'.,perro,dog,bear,1,0,1,2
81,It is the case either that the Spanish word 'cuatro' means 'to imagine' or that it means 'bell'.,cuatro,to imagine,bell,0,0,0,2
82,It is the case either that the Spanish word 'ala' means 'slow' or that it means 'wing'.,ala,slow,wing,0,1,1,2
83,It is the case either that the Spanish word 'ver' means 'to see' or that it means 'train'.,ver,to see,train,1,0,1,2
84,It is the case either that the Spanish word 'luchar' means 'bell' or that it means 'heat'.,luchar,bell,heat,0,0,0,2
85,It is the case either that the Spanish word 'pato' means 'shoulder' or that it means 'sun'.,pato,shoulder,sun,0,0,0,2
86,It is the case either that the Spanish word 'piso' means measure' or that it means 'set'.,piso,measure,set,0,0,0,2
87,It is the case either that the Spanish word 'opuesta' means 'half' or that it means 'dress'.,opuesta,half,dress,0,0,0,2
88,It is the case either that the Spanish word 'leche' means 'glass' or that it means 'enemy'.,leche,glass,enemy,0,0,0,2
89,It is the case either that the Spanish word 'reloj' means 'clock' or that it means 'horse'.,reloj,clock,horse,1,0,1,2
90,It is the case either that the Spanish word 'rama' means 'back' or that it means imagine'.,rama,back,imagine,0,0,0,2
91,It is the case either that the Spanish word 'siete' means 'money' or that it means 'seven'.,siete,money,seven,0,1,1,2
92,It is the case either that the Spanish word 'viento' means 'whale' or that it means 'wind'.,viento,whale,wind,0,1,1,2
93,It is the case either that the Spanish word 'dinero' means 'dark' or that it means 'mouth'.,dinero,dark,mouth,0,0,0,2
94,It is the case either that the Spanish word 'ruido' means 'noise' or that it means 'bread'.,ruido,noise,bread,1,0,1,2
95,It is the case either that the Spanish word 'mar' means 'sea' or that it means 'market'.,mar,sea,market,1,0,1,2
96,It is the case either that the Spanish word 'roca' means 'rock' or that it means 'month'.,roca,rock,month,1,0,1,2
97,It is the case either that the Spanish word 'valle' means 'face' or that it means grow'.,valle,face,grow,0,0,0,2
98,It is the case either that the Spanish word 'desarrollar' means 'to 'but' or that it means develop'.,desarrollar,to 'but,develop,0,1,1,2
99,It is the case either that the Spanish word 'agua' means 'giraffe' or that it means 'water'.,agua,giraffe,water,0,1,1,2
100,It is the case either that the Spanish word 'ola' means 'wave' or that it means 'dry'.,ola,wave,dry,1,0,1,2
101,It is the case either that the Spanish word 'ciencia' means 'to buy' or that it means 'cow'.,ciencia,to buy,cow,0,0,0,2
102,It is the case either that the Spanish word 'historia' means 'first' or that it means 'office'.,historia,first,office,0,0,0,2
103,It is the case either that the Spanish word 'izquierda' means 'never' or that it means push'.,izquierda,never,push,0,0,0,2
104,It is the case either that the Spanish word 'uno' means 'then' or that it means 'one'.,uno,then,one,0,1,1,2
105,It is the case either that the Spanish word 'barco' means 'hello' or that it means 'water'.,barco,hello,water,0,0,0,2
106,It is the case either that the Spanish word 'preguntar' means 'to 'person' or that it means describe'.,preguntar,to 'person,describe,0,0,0,2
107,It is the case either that the Spanish word 'voz' means 'voice' or that it means 'bread'.,voz,voice,bread,1,0,1,2
108,It is the case either that the Spanish word 'estrella' means 'sand' or that it means 'star'.,estrella,sand,star,0,1,1,2
109,It is the case either that the Spanish word 'madera' means 'to choose' or that it means have'.,madera,to choose,have,0,0,0,2
110,It is the case either that the Spanish word 'mezclar' means 'to mix' or that it means 'force'.,mezclar,to mix,force,1,0,1,2
111,It is the case either that the Spanish word 'feliz' means die' or that it means 'second'.,feliz,die,second,0,0,0,2
112,It is the case either that the Spanish word 'edad' means 'clock' or that it means 'body'.,edad,clock,body,0,0,0,2
113,It is the case either that the Spanish word 'largo' means 'history' or that it means connect'.,largo,history,connect,0,0,0,2
114,It is the case either that the Spanish word 'granja' means 'woman' or that it means 'sea'.,granja,woman,sea,0,0,0,2
115,It is the case either that the Spanish word 'dedo' means 'third' or that it means 'finger'.,dedo,third,finger,0,1,1,2
116,It is the case either that the Spanish word 'veinte' means 'twenty' or that it means 'too'.,veinte,twenty,too,1,0,1,2
117,It is the case either that the Spanish word 'querer' means 'of' or that it means walk'.,querer,of,walk,0,0,0,2
118,It is the case either that the Spanish word 'viejo' means 'temperature' or that it means 'old'.,viejo,temperature,old,0,1,1,2
119,It is the case either that the Spanish word 'gris' means 'goat' or that it means 'history'.,gris,goat,history,0,0,0,2
120,It is the case either that the Spanish word 'saber' means 'happy' or that it means 'while'.,saber,happy,while,0,0,0,2
121,It is the case either that the Spanish word 'silla' means 'market' or that it means 'neighbor'.,silla,market,neighbor,0,0,0,2
122,It is the case either that the Spanish word 'aire' means 'now' or that it means 'silver'.,aire,now,silver,0,0,0,2
123,It is the case either that the Spanish word 'grande' means 'to ask' or that it means 'sun'.,grande,to ask,sun,0,0,0,2
124,It is the case either that the Spanish word 'ganar' means 'to use' or that it means 'finger'.,ganar,to use,finger,0,0,0,2
125,It is the case either that the Spanish word 'momento' means 'moment' or that it means 'nothing'.,momento,moment,nothing,1,0,1,2
126,It is the case either that the Spanish word 'comprar' means 'dry' or that it means 'water'.,comprar,dry,water,0,0,0,2
127,It is the case either that the Spanish word 'problema' means 'nothing' or that it means 'problem'.,problema,nothing,problem,0,1,1,2
128,It is the case either that the Spanish word 'lista' means 'letter' or that it means 'list'.,lista,letter,list,0,1,1,2
129,It is the case either that the Spanish word 'gato' means 'insect' or that it means 'large'.,gato,insect,large,0,0,0,2
130,It is the case either that the Spanish word 'temperatura' means 'hand' or that it means 'happy'.,temperatura,hand,happy,0,0,0,2
131,It is the case either that the Spanish word 'medio' means 'large' or that it means 'winter'.,medio,large,winter,0,0,0,2
132,It is the case either that the Spanish word 'huevo' means 'order' or that it means 'egg'.,huevo,order,egg,0,1,1,2
133,It is the case either that the Spanish word 'llano' means 'hand' or that it means 'chair'.,llano,hand,chair,0,0,0,2
134,It is the case either that the Spanish word 'verano' means 'to 'order' or that it means push'.,verano,to 'order,push,0,0,0,2
135,It is the case either that the Spanish word 'poema' means 'to 'ground' or that it means win'.,poema,to 'ground,win,0,0,0,2
136,It is the case either that the Spanish word 'caminar' means 'to walk' or that it means 'cow'.,caminar,to walk,cow,1,0,1,2
137,It is the case either that the Spanish word 'agudo' means 'dog' or that it means 'sharp'.,agudo,dog,sharp,0,1,1,2
138,It is the case either that the Spanish word 'piel' means 'offer' or that it means 'skin'.,piel,offer,skin,0,1,1,2
139,It is the case either that the Spanish word 'palabra' means 'paper' or that it means 'word'.,palabra,paper,word,0,1,1,2
140,It is the case either that the Spanish word 'nombre' means 'name' or that it means 'back'.,nombre,name,back,1,0,1,2
141,It is the case either that the Spanish word 'luna' means 'letter' or that it means 'smile'.,luna,letter,smile,0,0,0,2
142,It is the case either that the Spanish word 'agua' means 'water' or that it means 'glass'.,agua,water,glass,1,0,1,2
143,It is the case either that the Spanish word 'bebida' means 'clock' or that it means 'train'.,bebida,clock,train,0,0,0,2
144,It is the case either that the Spanish word 'seis' means 'to 'ten' or that it means find'.,seis,to 'ten,find,0,0,0,2
145,It is the case either that the Spanish word 'padre' means 'special' or that it means write'.,padre,special,write,0,0,0,2
146,It is the case either that the Spanish word 'hermano' means 'silver' or that it means 'and'.,hermano,silver,and,0,0,0,2
147,It is the case either that the Spanish word 'pato' means 'forest' or that it means 'wolf'.,pato,forest,wolf,0,0,0,2
148,It is the case either that the Spanish word 'resultado' means 'nothing' or that it means 'result'.,resultado,nothing,result,0,1,1,2
149,It is the case either that the Spanish word 'elefante' means 'island' or that it means 'spring'.,elefante,island,spring,0,0,0,2
150,It is the case either that the Spanish word 'cuerpo' means 'body' or that it means measure'.,cuerpo,body,measure,1,0,1,2
151,It is the case either that the Spanish word 'coche' means 'pig' or that it means 'car'.,coche,pig,car,0,1,1,2
152,It is the case either that the Spanish word 'escuela' means 'hope' or that it means 'school'.,escuela,hope,school,0,1,1,2
153,It is the case either that the Spanish word 'lanzar' means 'to throw' or that it means 'equal'.,lanzar,to throw,equal,1,0,1,2
154,It is the case either that the Spanish word 'azul' means 'eye' or that it means push'.,azul,eye,push,0,0,0,2
155,It is the case either that the Spanish word 'comer' means 'to eat' or that it means 'slow'.,comer,to eat,slow,1,0,1,2
156,It is the case either that the Spanish word 'cerdo' means 'wave' or that it means write'.,cerdo,wave,write,0,0,0,2
157,It is the case either that the Spanish word 'ganar' means 'to 'king' or that it means use'.,ganar,to 'king,use,0,0,0,2
158,It is the case either that the Spanish word 'conjunto' means hear' or that it means 'son'.,conjunto,hear,son,0,0,0,2
159,It is the case either that the Spanish word 'tienda' means 'coat' or that it means 'insect'.,tienda,coat,insect,0,0,0,2
160,It is the case either that the Spanish word 'dos' means 'enemy' or that it means 'month'.,dos,enemy,month,0,0,0,2
161,It is the case either that the Spanish word 'y' means 'bull' or that it means 'and'.,y,bull,and,0,1,1,2
162,It is the case either that the Spanish word 'huevo' means 'egg' or that it means 'large'.,huevo,egg,large,1,0,1,2
163,It is the case either that the Spanish word 'pato' means 'sheep' or that it means 'wolf'.,pato,sheep,wolf,0,0,0,2
164,It is the case either that the Spanish word 'hijo' means 'son' or that it means 'squid'.,hijo,son,squid,1,0,1,2
165,It is the case either that the Spanish word 'respuesta' means 'bread' or that it means 'car'.,respuesta,bread,car,0,0,0,2
166,It is the case either that the Spanish word 'mariposa' means 'stone' or that it means 'rose'.,mariposa,stone,rose,0,0,0,2
167,It is the case either that the Spanish word 'describir' means 'to die' or that it means 'month'.,describir,to die,month,0,0,0,2
168,It is the case either that the Spanish word 'mapa' means 'third' or that it means 'map'.,mapa,third,map,0,1,1,2
169,It is the case either that the Spanish word 'invierno' means 'winter' or that it means 'fat'.,invierno,winter,fat,1,0,1,2
170,It is the case either that the Spanish word 'grasa' means build' or that it means 'new'.,grasa,build,new,0,0,0,2
171,It is the case either that the Spanish word 'y' means 'and' or that it means 'rose'.,y,and,rose,1,0,1,2
172,It is the case either that the Spanish word 'pie' means 'lake' or that it means 'south'.,pie,lake,south,0,0,0,2
173,It is the case either that the Spanish word 'carne' means 'enough' or that it means 'meat'.,carne,enough,meat,0,1,1,2
174,It is the case either that the Spanish word 'luz' means 'enough' or that it means 'week'.,luz,enough,week,0,0,0,2
175,It is the case either that the Spanish word 'oscuro' means 'dark' or that it means 'son'.,oscuro,dark,son,1,0,1,2
176,It is the case either that the Spanish word 'pintar' means 'woman' or that it means 'mouth'.,pintar,woman,mouth,0,0,0,2
177,It is the case either that the Spanish word 'conjunto' means 'enemy' or that it means 'son'.,conjunto,enemy,son,0,0,0,2
178,It is the case either that the Spanish word 'tercero' means 'third' or that it means 'dog'.,tercero,third,dog,1,0,1,2
179,It is the case either that the Spanish word 'piel' means 'water' or that it means 'skin'.,piel,water,skin,0,1,1,2
180,It is the case either that the Spanish word 'ojo' means 'slave' or that it means 'order'.,ojo,slave,order,0,0,0,2
181,It is the case either that the Spanish word 'suave' means write' or that it means 'skin'.,suave,write,skin,0,0,0,2
182,It is the case either that the Spanish word 'sistema' means 'family' or that it means 'nature'.,sistema,family,nature,0,0,0,2
183,It is the case either that the Spanish word 'tren' means 'train' or that it means 'iron'.,tren,train,iron,1,0,1,2
184,It is the case either that the Spanish word 'sangre' means 'son' or that it means 'sun'.,sangre,son,sun,0,0,0,2
185,It is the case either that the Spanish word 'idioma' means 'moment' or that it means imagine'.,idioma,moment,imagine,0,0,0,2
186,It is the case either that the Spanish word 'nuevo' means 'always' or that it means 'direct'.,nuevo,always,direct,0,0,0,2
187,It is the case either that the Spanish word 'continuar' means 'name' or that it means 'coat'.,continuar,name,coat,0,0,0,2
188,It is the case either that the Spanish word 'nadar' means 'to swim' or that it means connect'.,nadar,to swim,connect,1,0,1,2
189,It is the case either that the Spanish word 'hermano' means 'one' or that it means 'silver'.,hermano,one,silver,0,0,0,2
190,It is the case either that the Spanish word 'matar' means 'hand' or that it means 'bread'.,matar,hand,bread,0,0,0,2
191,It is the case either that the Spanish word 'cola' means 'egg' or that it means 'name'.,cola,egg,name,0,0,0,2
192,It is the case either that the Spanish word 'aire' means 'silver' or that it means 'train'.,aire,silver,train,0,0,0,2
193,It is the case either that the Spanish word 'caballo' means 'horse' or that it means 'cow'.,caballo,horse,cow,1,0,1,2
194,It is the case either that the Spanish word 'viejo' means 'old' or that it means 'but'.,viejo,old,but,1,0,1,2
195,It is the case either that the Spanish word 'luchar' means 'heat' or that it means 'water'.,luchar,heat,water,0,0,0,2
196,It is the case either that the Spanish word 'abrigo' means win' or that it means 'coat'.,abrigo,win,coat,0,1,1,2
197,It is the case either that the Spanish word 'insecto' means 'then' or that it means 'market'.,insecto,then,market,0,0,0,2
198,It is the case either that the Spanish word 'maravilla' means 'list' or that it means 'bell'.,maravilla,list,bell,0,0,0,2
199,It is the case either that the Spanish word 'fuego' means 'fire' or that it means 'large'.,fuego,fire,large,1,0,1,2
200,It is the case either that the Spanish word 'oveja' means 'sheep' or that it means carry'.,oveja,sheep,carry,1,0,1,2
201,It is the case either that the Spanish word 'soldado' means 'soldier' or that it means 'stone'.,soldado,soldier,stone,1,0,1,2
202,It is the case either that the Spanish word 'o' means 'octopus' or that it means hear'.,o,octopus,hear,0,0,0,2
203,It is the case either that the Spanish word 'querer' means 'of' or that it means imagine'.,querer,of,imagine,0,0,0,2
204,It is the case either that the Spanish word 'sal' means 'tool' or that it means 'horse'.,sal,tool,horse,0,0,0,2
205,It is the case either that the Spanish word 'ayudar' means 'to help' or that it means 'group'.,ayudar,to help,group,1,0,1,2
206,It is the case either that the Spanish word 'primavera' means 'lake' or that it means 'wave'.,primavera,lake,wave,0,0,0,2
207,It is the case either that the Spanish word 'pato' means 'wolf' or that it means 'water'.,pato,wolf,water,0,0,0,2
208,It is the case either that the Spanish word 'silla' means 'neighbor' or that it means 'offer'.,silla,neighbor,offer,0,0,0,2
209,It is the case either that the Spanish word 'amar' means 'teeth' or that it means buy'.,amar,teeth,buy,0,0,0,2
210,It is the case either that the Spanish word 'clave' means 'car' or that it means 'rose'.,clave,car,rose,0,0,0,2
211,It is the case either that the Spanish word 'grupo' means imagine' or that it means 'group'.,grupo,imagine,group,0,1,1,2
212,It is the case either that the Spanish word 'roca' means 'rock' or that it means 'industry'.,roca,rock,industry,1,0,1,2
213,It is the case either that the Spanish word 'hacer' means 'king' or that it means 'lost'.,hacer,king,lost,0,0,0,2
214,It is the case either that the Spanish word 'cabeza' means 'head' or that it means think'.,cabeza,head,think,1,0,1,2
215,It is the case either that the Spanish word 'perro' means 'thin' or that it means 'dog'.,perro,thin,dog,0,1,1,2
216,It is the case either that the Spanish word 'tarde' means develop' or that it means 'hand'.,tarde,develop,hand,0,0,0,2
217,It is the case either that the Spanish word 'silla' means 'neighbor' or that it means 'dry'.,silla,neighbor,dry,0,0,0,2
218,It is the case either that the Spanish word 'clase' means 'train' or that it means 'class'.,clase,train,class,0,1,1,2
219,It is the case either that the Spanish word 'querer' means 'cow' or that it means 'of'.,querer,cow,of,0,0,0,2
220,It is the case either that the Spanish word 'pintar' means 'mouth' or that it means 'body'.,pintar,mouth,body,0,0,0,2
221,It is the case either that the Spanish word 'esquina' means 'slow' or that it means 'corner'.,esquina,slow,corner,0,1,1,2
222,It is the case either that the Spanish word 'piso' means 'stone' or that it means 'set'.,piso,stone,set,0,0,0,2
223,It is the case either that the Spanish word 'especial' means 'strong' or that it means swim'.,especial,strong,swim,0,0,0,2
224,It is the case either that the Spanish word 'ola' means 'wave' or that it means 'problem'.,ola,wave,problem,1,0,1,2
225,It is the case either that the Spanish word 'roca' means 'rock' or that it means 'never'.,roca,rock,never,1,0,1,2
226,It is the case either that the Spanish word 'carne' means 'meat' or that it means 'wave'.,carne,meat,wave,1,0,1,2
227,It is the case either that the Spanish word 'igual' means 'to 'city' or that it means imagine'.,igual,to 'city,imagine,0,0,0,2
228,It is the case either that the Spanish word 'conejo' means 'large' or that it means 'rabbit'.,conejo,large,rabbit,0,1,1,2
229,It is the case either that the Spanish word 'caliente' means 'hot' or that it means 'dog'.,caliente,hot,dog,1,0,1,2
230,It is the case either that the Spanish word 'comprar' means 'dry' or that it means 'system'.,comprar,dry,system,0,0,0,2
231,It is the case either that the Spanish word 'izquierda' means 'never' or that it means 'island'.,izquierda,never,island,0,0,0,2
232,It is the case either that the Spanish word 'o' means 'octopus' or that it means 'paper'.,o,octopus,paper,0,0,0,2
233,It is the case either that the Spanish word 'luna' means 'letter' or that it means 'head'.,luna,letter,head,0,0,0,2
234,It is the case either that the Spanish word 'bosque' means 'third' or that it means 'forest'.,bosque,third,forest,0,1,1,2
235,It is the case either that the Spanish word 'continuar' means 'coat' or that it means 'old'.,continuar,coat,old,0,0,0,2
236,It is the case either that the Spanish word 'gris' means 'history' or that it means hear'.,gris,history,hear,0,0,0,2
237,It is the case either that the Spanish word 'sal' means 'sister' or that it means 'horse'.,sal,sister,horse,0,0,0,2
238,It is the case either that the Spanish word 'comprar' means 'now' or that it means 'dry'.,comprar,now,dry,0,0,0,2
239,It is the case either that the Spanish word 'industria' means 'industry' or that it means 'neck'.,industria,industry,neck,1,0,1,2
240,It is the case either that the Spanish word 'vender' means 'to 'dress' or that it means sell'.,vender,to 'dress,sell,0,1,1,2
241,It is the case either that the Spanish word 'cabra' means 'money' or that it means 'iron'.,cabra,money,iron,0,0,0,2
242,It is the case either that the Spanish word 'fuerte' means 'dress' or that it means 'dry'.,fuerte,dress,dry,0,0,0,2
243,It is the case either that the Spanish word 'chica' means 'to 'clock' or that it means eat'.,chica,to 'clock,eat,0,0,0,2
244,It is the case either that the Spanish word 'hombre' means 'simple' or that it means 'whale'.,hombre,simple,whale,0,0,0,2
245,It is the case either that the Spanish word 'miedo' means 'fear' or that it means 'clock'.,miedo,fear,clock,1,0,1,2
246,It is the case either that the Spanish word 'calamar' means 'squid' or that it means eat'.,calamar,squid,eat,1,0,1,2
247,It is the case either that the Spanish word 'suficiente' means 'enough' or that it means 'hand'.,suficiente,enough,hand,1,0,1,2
248,It is the case either that the Spanish word 'piel' means 'skin' or that it means 'dress'.,piel,skin,dress,1,0,1,2
249,It is the case either that the Spanish word 'mes' means 'month' or that it means 'moment'.,mes,month,moment,1,0,1,2
250,It is the case either that the Spanish word 'enemigo' means 'enemy' or that it means 'book'.,enemigo,enemy,book,1,0,1,2
251,It is the case either that the Spanish word 'oro' means 'story' or that it means 'rose'.,oro,story,rose,0,0,0,2
252,It is the case either that the Spanish word 'perdido' means 'test' or that it means 'enough'.,perdido,test,enough,0,0,0,2
253,It is the case either that the Spanish word 'gris' means 'fat' or that it means 'history'.,gris,fat,history,0,0,0,2
254,It is the case either that the Spanish word 'guardar' means 'to 'set' or that it means save'.,guardar,to 'set,save,0,1,1,2
255,It is the case either that the Spanish word 'clave' means 'rose' or that it means 'sand'.,clave,rose,sand,0,0,0,2
256,It is the case either that the Spanish word 'ballena' means 'whale' or that it means 'equal'.,ballena,whale,equal,1,0,1,2
257,It is the case either that the Spanish word 'joven' means 'octopus' or that it means 'hot'.,joven,octopus,hot,0,0,0,2
258,It is the case either that the Spanish word 'gris' means 'history' or that it means 'head'.,gris,history,head,0,0,0,2
259,It is the case either that the Spanish word 'coche' means 'car' or that it means ask'.,coche,car,ask,1,0,1,2
