idx,statement,subject,disjunctA_obj,disjunctB_obj,labelA,labelB,compound_label,n_parts
32,It is the case either that the giant anteater is a fish or that it is a mammal.,giant anteater,fish,mammal,0,0,0,2
33,It is the case either that the tiger is a amphibian or that it is a fish.,tiger,amphibian,fish,0,0,0,2
34,It is the case either that the bat is a mammal or that it is a bird.,bat,mammal,bird,1,0,1,2
35,It is the case either that the crocodile is a reptile or that it is a mammal.,crocodile,reptile,mammal,1,0,0,2
36,It is the case either that the vulture is a mammal or that it is a bird.,vulture,mammal,bird,0,1,1,2
37,It is the case either that the shark is a fish or that it is a bird.,shark,fish,bird,1,0,1,2
38,It is the case either that the penguin is a bird or that it is a mammal.,penguin,bird,mammal,1,0,1,2
39,It is the case either that the jellyfish is a mammal or that it is a cnidarian.,jellyfish,mammal,cnidarian,0,1,1,2
40,It is the case either that the goldfish is a fish or that it is a bird.,goldfish,fish,bird,1,0,1,2
41,It is the case either that the dog is a bird or that it is a mammal.,dog,bird,mammal,0,1,1,2
42,It is the case either that the moose is a mollusk or that it is a mammal.,moose,mollusk,mammal,0,1,1,2
43,It is the case either that the lobster is a crustacean or that it is a bird.,lobster,crustacean,bird,1,0,1,2
44,It is the case either that the seahorse is a mammal or that it is a bird.,seahorse,mammal,bird,0,0,0,2
45,It is the case either that the parrot is a mammal or that it is a bird.,parrot,mammal,bird,0,1,0,2
46,It is the case either that the alpaca is a reptile or that it is a bird.,alpaca,reptile,bird,0,0,0,2
47,It is the case either that the sparrow is a fish or that it is a mammal.,sparrow,fish,mammal,0,0,0,2
48,It is the case either that the alpaca is a mammal or that it is a bird.,alpaca,mammal,bird,1,0,1,2
49,It is the case either that the giraffe is a mammal or that it is a bird.,giraffe,mammal,bird,1,0,1,2
50,It is the case either that the rabbit is a amphibian or that it is a mammal.,rabbit,amphibian,mammal,0,1,1,2
51,It is the case either that the swan is a cnidarian or that it is a reptile.,swan,cnidarian,reptile,0,0,0,2
52,It is the case either that the wolverine is a cnidarian or that it is a mammal.,wolverine,cnidarian,mammal,0,1,1,2
53,It is the case either that the hyena is a bird or that it is a mammal.,hyena,bird,mammal,0,1,0,2
54,It is the case either that the goldfish is a bird or that it is a mammal.,goldfish,bird,mammal,0,0,0,2
55,It is the case either that the dog is a reptile or that it is a mammal.,dog,reptile,mammal,0,1,1,2
56,It is the case either that the jellyfish is a cnidarian or that it is a reptile.,jellyfish,cnidarian,reptile,1,0,1,2
57,It is the case either that the manta ray is a mammal or that it is a reptile.,manta ray,mammal,reptile,0,0,0,2
58,It is the case either that the leopard is a bird or that it is a mammal.,leopard,bird,mammal,0,1,1,2
59,It is the case either that the mongoose is a mollusk or that it is a bird.,mongoose,mollusk,bird,0,0,0,2
60,It is the case either that the aardvark is a mammal or that it is a fish.,aardvark,mammal,fish,1,0,1,2
61,It is the case either that the gazelle is a reptile or that it is a mollusk.,gazelle,reptile,mollusk,0,0,0,2
62,It is the case either that the hummingbird is a fish or that it is a bird.,hummingbird,fish,bird,0,1,1,2
63,It is the case either that the cassowary is a bird or that it is a mammal.,cassowary,bird,mammal,1,0,1,2
64,It is the case either that the ostrich is a bird or that it is a mammal.,ostrich,bird,mammal,1,0,1,2
65,It is the case either that the zebra is a fish or that it is a mammal.,zebra,fish,mammal,0,1,0,2
66,It is the case either that the raccoon is a mammal or that it is a mollusk.,raccoon,mammal,mollusk,1,0,0,2
67,It is the case either that the bison is a crustacean or that it is a mammal.,bison,crustacean,mammal,0,1,1,2
68,It is the case either that the goat is a reptile or that it is a mammal.,goat,reptile,mammal,0,1,1,2
69,It is the case either that the iguana is a reptile or that it is a mammal.,iguana,reptile,mammal,1,0,1,2
70,It is the case either that the squirrel is a bird or that it is a mammal.,squirrel,bird,mammal,0,1,0,2
71,It is the case either that the peacock is a bird or that it is a mammal.,peacock,bird,mammal,1,0,0,2
72,It is the case either that the llama is a mammal or that it is a bird.,llama,mammal,bird,1,0,1,2
73,It is the case either that the axolotl is a amphibian or that it is a mollusk.,axolotl,amphibian,mollusk,1,0,1,2
74,It is the case either that the camel is a mammal or that it is a reptile.,camel,mammal,reptile,1,0,1,2
75,It is the case either that the walrus is a mollusk or that it is a mammal.,walrus,mollusk,mammal,0,1,1,2
76,It is the case either that the frog is a bird or that it is a fish.,frog,bird,fish,0,0,0,2
77,It is the case either that the goldfish is a fish or that it is a reptile.,goldfish,fish,reptile,1,0,1,2
78,It is the case either that the koala is a mammal or that it is a fish.,koala,mammal,fish,1,0,0,2
79,It is the case either that the camel is a bird or that it is a mammal.,camel,bird,mammal,0,1,1,2
80,It is the case either that the hedgehog is a mammal or that it is a reptile.,hedgehog,mammal,reptile,1,0,1,2
81,It is the case either that the flamingo is a bird or that it is a mammal.,flamingo,bird,mammal,1,0,1,2
82,It is the case either that the beaver is a mammal or that it is a fish.,beaver,mammal,fish,1,0,1,2
83,It is the case either that the flamingo is a mammal or that it is a bird.,flamingo,mammal,bird,0,1,0,2
84,It is the case either that the peacock is a mammal or that it is a bird.,peacock,mammal,bird,0,1,0,2
85,It is the case either that the cassowary is a mammal or that it is a reptile.,cassowary,mammal,reptile,0,0,0,2
86,It is the case either that the moose is a bird or that it is a mammal.,moose,bird,mammal,0,1,1,2
87,It is the case either that the dolphin is a mammal or that it is a crustacean.,dolphin,mammal,crustacean,1,0,0,2
88,It is the case either that the cassowary is a mammal or that it is a crustacean.,cassowary,mammal,crustacean,0,0,0,2
89,It is the case either that the tortoise is a cnidarian or that it is a mammal.,tortoise,cnidarian,mammal,0,0,0,2
90,It is the case either that the gecko is a crustacean or that it is a fish.,gecko,crustacean,fish,0,0,0,2
91,It is the case either that the iguana is a reptile or that it is a bird.,iguana,reptile,bird,1,0,1,2
92,It is the case either that the hamster is a reptile or that it is a mammal.,hamster,reptile,mammal,0,1,1,2
93,It is the case either that the moose is a mammal or that it is a crustacean.,moose,mammal,crustacean,1,0,1,2
94,It is the case either that the rat is a mammal or that it is a bird.,rat,mammal,bird,1,0,0,2
95,It is the case either that the giraffe is a mammal or that it is a crustacean.,giraffe,mammal,crustacean,1,0,0,2
96,It is the case either that the rat is a bird or that it is a mammal.,rat,bird,mammal,0,1,0,2
97,It is the case either that the hamster is a mammal or that it is a fish.,hamster,mammal,fish,1,0,0,2
98,It is the case either that the kangaroo is a mammal or that it is a crustacean.,kangaroo,mammal,crustacean,1,0,0,2
99,It is the case either that the iguana is a bird or that it is a reptile.,iguana,bird,reptile,0,1,0,2
100,It is the case either that the tortoise is a cnidarian or that it is a fish.,tortoise,cnidarian,fish,0,0,0,2
101,It is the case either that the zebra is a mammal or that it is a fish.,zebra,mammal,fish,1,0,1,2
102,It is the case either that the hyena is a bird or that it is a mammal.,hyena,bird,mammal,0,1,1,2
103,It is the case either that the frog is a amphibian or that it is a bird.,frog,amphibian,bird,1,0,1,2
104,It is the case either that the crocodile is a bird or that it is a reptile.,crocodile,bird,reptile,0,1,1,2
105,It is the case either that the crocodile is a mammal or that it is a reptile.,crocodile,mammal,reptile,0,1,1,2
106,It is the case either that the horse is a mammal or that it is a fish.,horse,mammal,fish,1,0,1,2
107,It is the case either that the pigeon is a bird or that it is a mammal.,pigeon,bird,mammal,1,0,0,2
108,It is the case either that the giant anteater is a bird or that it is a fish.,giant anteater,bird,fish,0,0,0,2
109,It is the case either that the pigeon is a bird or that it is a mammal.,pigeon,bird,mammal,1,0,0,2
110,It is the case either that the peacock is a bird or that it is a mammal.,peacock,bird,mammal,1,0,1,2
111,It is the case either that the panda is a bird or that it is a mammal.,panda,bird,mammal,0,1,1,2
112,It is the case either that the otter is a crustacean or that it is a mammal.,otter,crustacean,mammal,0,1,1,2
113,It is the case either that the lion is a mammal or that it is a bird.,lion,mammal,bird,1,0,0,2
114,It is the case either that the camel is a mammal or that it is a fish.,camel,mammal,fish,1,0,1,2
115,It is the case either that the dog is a bird or that it is a mammal.,dog,bird,mammal,0,1,0,2
116,It is the case either that the goldfish is a bird or that it is a mammal.,goldfish,bird,mammal,0,0,0,2
117,It is the case either that the rabbit is a arachnid or that it is a mammal.,rabbit,arachnid,mammal,0,1,1,2
118,It is the case either that the snake is a mammal or that it is a reptile.,snake,mammal,reptile,0,1,1,2
119,It is the case either that the frog is a fish or that it is a amphibian.,frog,fish,amphibian,0,1,1,2
120,It is the case either that the sparrow is a mollusk or that it is a mammal.,sparrow,mollusk,mammal,0,0,0,2
121,It is the case either that the pigeon is a mammal or that it is a fish.,pigeon,mammal,fish,0,0,0,2
122,It is the case either that the skunk is a reptile or that it is a mammal.,skunk,reptile,mammal,0,1,0,2
123,It is the case either that the goldfish is a mammal or that it is a fish.,goldfish,mammal,fish,0,1,1,2
124,It is the case either that the seahorse is a mollusk or that it is a fish.,seahorse,mollusk,fish,0,1,1,2
125,It is the case either that the cheetah is a mammal or that it is a insect.,cheetah,mammal,insect,1,0,0,2
126,It is the case either that the whale is a bird or that it is a mammal.,whale,bird,mammal,0,1,1,2
127,It is the case either that the octopus is a mammal or that it is a fish.,octopus,mammal,fish,0,0,0,2
128,It is the case either that the goat is a mammal or that it is a fish.,goat,mammal,fish,1,0,1,2
129,It is the case either that the narwhal is a mammal or that it is a bird.,narwhal,mammal,bird,1,0,0,2
130,It is the case either that the mongoose is a bird or that it is a mammal.,mongoose,bird,mammal,0,1,1,2
131,It is the case either that the cheetah is a mammal or that it is a fish.,cheetah,mammal,fish,1,0,1,2
132,It is the case either that the kangaroo is a mammal or that it is a bird.,kangaroo,mammal,bird,1,0,1,2
133,It is the case either that the cheetah is a insect or that it is a mammal.,cheetah,insect,mammal,0,1,0,2
134,It is the case either that the horse is a mollusk or that it is a mammal.,horse,mollusk,mammal,0,1,0,2
135,It is the case either that the frog is a bird or that it is a mammal.,frog,bird,mammal,0,0,0,2
136,It is the case either that the axolotl is a reptile or that it is a mammal.,axolotl,reptile,mammal,0,0,0,2
137,It is the case either that the camel is a mammal or that it is a amphibian.,camel,mammal,amphibian,1,0,0,2
138,It is the case either that the sparrow is a reptile or that it is a mammal.,sparrow,reptile,mammal,0,0,0,2
139,It is the case either that the frog is a bird or that it is a amphibian.,frog,bird,amphibian,0,1,1,2
140,It is the case either that the kangaroo is a crustacean or that it is a mammal.,kangaroo,crustacean,mammal,0,1,0,2
141,It is the case either that the shark is a mammal or that it is a bird.,shark,mammal,bird,0,0,0,2
142,It is the case either that the gazelle is a mollusk or that it is a bird.,gazelle,mollusk,bird,0,0,0,2
143,It is the case either that the walrus is a mammal or that it is a fish.,walrus,mammal,fish,1,0,1,2
144,It is the case either that the whale is a fish or that it is a bird.,whale,fish,bird,0,0,0,2
145,It is the case either that the seagull is a mammal or that it is a bird.,seagull,mammal,bird,0,1,1,2
146,It is the case either that the jellyfish is a cnidarian or that it is a bird.,jellyfish,cnidarian,bird,1,0,1,2
147,It is the case either that the armadillo is a mammal or that it is a reptile.,armadillo,mammal,reptile,1,0,0,2
148,It is the case either that the flamingo is a mammal or that it is a bird.,flamingo,mammal,bird,0,1,0,2
149,It is the case either that the ostrich is a fish or that it is a mammal.,ostrich,fish,mammal,0,0,0,2
150,It is the case either that the dolphin is a bird or that it is a crustacean.,dolphin,bird,crustacean,0,0,0,2
151,It is the case either that the skunk is a reptile or that it is a crustacean.,skunk,reptile,crustacean,0,0,0,2
152,It is the case either that the squirrel is a mammal or that it is a reptile.,squirrel,mammal,reptile,1,0,1,2
153,It is the case either that the beaver is a mammal or that it is a bird.,beaver,mammal,bird,1,0,1,2
154,It is the case either that the gazelle is a mammal or that it is a reptile.,gazelle,mammal,reptile,1,0,1,2
155,It is the case either that the narwhal is a mammal or that it is a mollusk.,narwhal,mammal,mollusk,1,0,1,2
156,It is the case either that the moose is a mammal or that it is a bird.,moose,mammal,bird,1,0,1,2
157,It is the case either that the bison is a amphibian or that it is a fish.,bison,amphibian,fish,0,0,0,2
158,It is the case either that the llama is a mammal or that it is a bird.,llama,mammal,bird,1,0,1,2
159,It is the case either that the hummingbird is a mammal or that it is a bird.,hummingbird,mammal,bird,0,1,1,2
160,It is the case either that the mongoose is a mammal or that it is a fish.,mongoose,mammal,fish,1,0,1,2
161,It is the case either that the tarantula is a bird or that it is a insect.,tarantula,bird,insect,0,0,0,2
162,It is the case either that the jellyfish is a bird or that it is a mammal.,jellyfish,bird,mammal,0,0,0,2
163,It is the case either that the whale is a fish or that it is a reptile.,whale,fish,reptile,0,0,0,2
164,It is the case either that the panda is a mammal or that it is a fish.,panda,mammal,fish,1,0,1,2
165,It is the case either that the lobster is a bird or that it is a mammal.,lobster,bird,mammal,0,0,0,2
166,It is the case either that the tuna is a mammal or that it is a bird.,tuna,mammal,bird,0,0,0,2
167,It is the case either that the otter is a amphibian or that it is a mammal.,otter,amphibian,mammal,0,1,1,2
168,It is the case either that the walrus is a bird or that it is a mollusk.,walrus,bird,mollusk,0,0,0,2
169,It is the case either that the tortoise is a reptile or that it is a mammal.,tortoise,reptile,mammal,1,0,1,2
170,It is the case either that the tarantula is a mammal or that it is a insect.,tarantula,mammal,insect,0,0,0,2
171,It is the case either that the pigeon is a mammal or that it is a fish.,pigeon,mammal,fish,0,0,0,2
172,It is the case either that the leopard is a mammal or that it is a bird.,leopard,mammal,bird,1,0,0,2
173,It is the case either that the skunk is a mammal or that it is a reptile.,skunk,mammal,reptile,1,0,1,2
174,It is the case either that the rat is a fish or that it is a mammal.,rat,fish,mammal,0,1,1,2
175,It is the case either that the swan is a reptile or that it is a bird.,swan,reptile,bird,0,1,0,2
176,It is the case either that the salmon is a bird or that it is a fish.,salmon,bird,fish,0,1,1,2
177,It is the case either that the moose is a mammal or that it is a amphibian.,moose,mammal,amphibian,1,0,1,2
178,It is the case either that the gazelle is a mammal or that it is a mollusk.,gazelle,mammal,mollusk,1,0,0,2
179,It is the case either that the platypus is a cnidarian or that it is a bird.,platypus,cnidarian,bird,0,0,0,2
180,It is the case either that the tapir is a bird or that it is a mammal.,tapir,bird,mammal,0,1,0,2
181,It is the case either that the hamster is a mammal or that it is a fish.,hamster,mammal,fish,1,0,1,2
182,It is the case either that the manta ray is a mammal or that it is a bird.,manta ray,mammal,bird,0,0,0,2
183,It is the case either that the salmon is a fish or that it is a mammal.,salmon,fish,mammal,1,0,1,2
184,It is the case either that the gecko is a reptile or that it is a bird.,gecko,reptile,bird,1,0,1,2
185,It is the case either that the hamster is a fish or that it is a bird.,hamster,fish,bird,0,0,0,2
186,It is the case either that the rabbit is a mammal or that it is a cnidarian.,rabbit,mammal,cnidarian,1,0,1,2
187,It is the case either that the rabbit is a bird or that it is a mammal.,rabbit,bird,mammal,0,1,0,2
188,It is the case either that the rhinoceros is a mammal or that it is a reptile.,rhinoceros,mammal,reptile,1,0,0,2
189,It is the case either that the cheetah is a mammal or that it is a bird.,cheetah,mammal,bird,1,0,1,2
190,It is the case either that the armadillo is a mammal or that it is a bird.,armadillo,mammal,bird,1,0,1,2
191,It is the case either that the beaver is a mammal or that it is a bird.,beaver,mammal,bird,1,0,1,2
192,It is the case either that the dolphin is a crustacean or that it is a mammal.,dolphin,crustacean,mammal,0,1,0,2
193,It is the case either that the giant anteater is a fish or that it is a mammal.,giant anteater,fish,mammal,0,0,0,2
194,It is the case either that the lion is a insect or that it is a bird.,lion,insect,bird,0,0,0,2
195,It is the case either that the deer is a amphibian or that it is a bird.,deer,amphibian,bird,0,0,0,2
196,It is the case either that the leopard is a mollusk or that it is a mammal.,leopard,mollusk,mammal,0,1,1,2
197,It is the case either that the axolotl is a amphibian or that it is a bird.,axolotl,amphibian,bird,1,0,1,2
198,It is the case either that the manta ray is a mammal or that it is a bird.,manta ray,mammal,bird,0,0,0,2
199,It is the case either that the chimpanzee is a fish or that it is a bird.,chimpanzee,fish,bird,0,0,0,2
200,It is the case either that the platypus is a bird or that it is a mammal.,platypus,bird,mammal,0,1,0,2
201,It is the case either that the penguin is a mollusk or that it is a bird.,penguin,mollusk,bird,0,1,1,2
202,It is the case either that the rat is a mammal or that it is a reptile.,rat,mammal,reptile,1,0,1,2
203,It is the case either that the otter is a bird or that it is a fish.,otter,bird,fish,0,0,0,2
204,It is the case either that the flamingo is a mammal or that it is a crustacean.,flamingo,mammal,crustacean,0,0,0,2
205,It is the case either that the tuna is a fish or that it is a mammal.,tuna,fish,mammal,1,0,0,2
206,It is the case either that the frog is a bird or that it is a amphibian.,frog,bird,amphibian,0,1,1,2
207,It is the case either that the eagle is a mammal or that it is a amphibian.,eagle,mammal,amphibian,0,0,0,2
208,It is the case either that the whale is a fish or that it is a mammal.,whale,fish,mammal,0,1,0,2
209,It is the case either that the rat is a mammal or that it is a reptile.,rat,mammal,reptile,1,0,1,2
210,It is the case either that the whale is a mammal or that it is a bird.,whale,mammal,bird,1,0,1,2
211,It is the case either that the pigeon is a bird or that it is a mammal.,pigeon,bird,mammal,1,0,0,2
212,It is the case either that the platypus is a mammal or that it is a crustacean.,platypus,mammal,crustacean,1,0,1,2
213,It is the case either that the sea turtle is a fish or that it is a mammal.,sea turtle,fish,mammal,0,0,0,2
214,It is the case either that the octopus is a fish or that it is a bird.,octopus,fish,bird,0,0,0,2
215,It is the case either that the camel is a mammal or that it is a amphibian.,camel,mammal,amphibian,1,0,0,2
216,It is the case either that the frog is a mammal or that it is a bird.,frog,mammal,bird,0,0,0,2
217,It is the case either that the lobster is a crustacean or that it is a mammal.,lobster,crustacean,mammal,1,0,1,2
218,It is the case either that the ostrich is a mollusk or that it is a bird.,ostrich,mollusk,bird,0,1,1,2
219,It is the case either that the goldfish is a mammal or that it is a fish.,goldfish,mammal,fish,0,1,1,2
220,It is the case either that the swan is a bird or that it is a mollusk.,swan,bird,mollusk,1,0,1,2
221,It is the case either that the giant anteater is a fish or that it is a amphibian.,giant anteater,fish,amphibian,0,0,0,2
222,It is the case either that the tuna is a reptile or that it is a fish.,tuna,reptile,fish,0,1,1,2
223,It is the case either that the zebra is a bird or that it is a mammal.,zebra,bird,mammal,0,1,1,2
224,It is the case either that the octopus is a mammal or that it is a fish.,octopus,mammal,fish,0,0,0,2
225,It is the case either that the dolphin is a bird or that it is a mammal.,dolphin,bird,mammal,0,1,1,2
226,It is the case either that the zebra is a fish or that it is a mammal.,zebra,fish,mammal,0,1,0,2
227,It is the case either that the hyena is a bird or that it is a mammal.,hyena,bird,mammal,0,1,1,2
228,It is the case either that the sparrow is a fish or that it is a mammal.,sparrow,fish,mammal,0,0,0,2
229,It is the case either that the penguin is a bird or that it is a cnidarian.,penguin,bird,cnidarian,1,0,1,2
230,It is the case either that the swan is a cnidarian or that it is a reptile.,swan,cnidarian,reptile,0,0,0,2
231,It is the case either that the axolotl is a reptile or that it is a insect.,axolotl,reptile,insect,0,0,0,2
232,It is the case either that the salmon is a mammal or that it is a reptile.,salmon,mammal,reptile,0,0,0,2
233,It is the case either that the raccoon is a mollusk or that it is a mammal.,raccoon,mollusk,mammal,0,1,0,2
234,It is the case either that the pigeon is a mammal or that it is a bird.,pigeon,mammal,bird,0,1,1,2
235,It is the case either that the sea turtle is a fish or that it is a bird.,sea turtle,fish,bird,0,0,0,2
236,It is the case either that the cat is a bird or that it is a crustacean.,cat,bird,crustacean,0,0,0,2
237,It is the case either that the cow is a fish or that it is a bird.,cow,fish,bird,0,0,0,2
238,It is the case either that the horse is a mammal or that it is a bird.,horse,mammal,bird,1,0,1,2
239,It is the case either that the platypus is a reptile or that it is a mammal.,platypus,reptile,mammal,0,1,1,2
240,It is the case either that the gorilla is a mammal or that it is a fish.,gorilla,mammal,fish,1,0,1,2
241,It is the case either that the salmon is a mammal or that it is a reptile.,salmon,mammal,reptile,0,0,0,2
242,It is the case either that the goat is a mammal or that it is a bird.,goat,mammal,bird,1,0,0,2
243,It is the case either that the snake is a reptile or that it is a bird.,snake,reptile,bird,1,0,1,2
244,It is the case either that the swan is a mammal or that it is a bird.,swan,mammal,bird,0,1,1,2
245,It is the case either that the armadillo is a mammal or that it is a reptile.,armadillo,mammal,reptile,1,0,0,2
246,It is the case either that the jellyfish is a bird or that it is a cnidarian.,jellyfish,bird,cnidarian,0,1,1,2
247,It is the case either that the deer is a fish or that it is a bird.,deer,fish,bird,0,0,0,2
248,It is the case either that the tuna is a mammal or that it is a amphibian.,tuna,mammal,amphibian,0,0,0,2
249,It is the case either that the skunk is a fish or that it is a reptile.,skunk,fish,reptile,0,0,0,2
250,It is the case either that the penguin is a mammal or that it is a reptile.,penguin,mammal,reptile,0,0,0,2
251,It is the case either that the pigeon is a bird or that it is a fish.,pigeon,bird,fish,1,0,1,2
252,It is the case either that the narwhal is a insect or that it is a mammal.,narwhal,insect,mammal,0,1,1,2
253,It is the case either that the slug is a mollusk or that it is a fish.,slug,mollusk,fish,1,0,1,2
254,It is the case either that the leopard is a fish or that it is a bird.,leopard,fish,bird,0,0,0,2
255,It is the case either that the hippopotamus is a mammal or that it is a reptile.,hippopotamus,mammal,reptile,1,0,0,2
256,It is the case either that the armadillo is a crustacean or that it is a reptile.,armadillo,crustacean,reptile,0,0,0,2
257,It is the case either that the lobster is a reptile or that it is a mammal.,lobster,reptile,mammal,0,0,0,2
258,It is the case either that the alpaca is a bird or that it is a fish.,alpaca,bird,fish,0,0,0,2
259,It is the case either that the koala is a reptile or that it is a mammal.,koala,reptile,mammal,0,1,1,2
260,It is the case either that the seagull is a bird or that it is a mammal.,seagull,bird,mammal,1,0,1,2
261,It is the case either that the lion is a bird or that it is a amphibian.,lion,bird,amphibian,0,0,0,2
262,It is the case either that the tarantula is a insect or that it is a bird.,tarantula,insect,bird,0,0,0,2
263,It is the case either that the parrot is a mammal or that it is a reptile.,parrot,mammal,reptile,0,0,0,2
264,It is the case either that the axolotl is a reptile or that it is a mammal.,axolotl,reptile,mammal,0,0,0,2
265,It is the case either that the lion is a mammal or that it is a bird.,lion,mammal,bird,1,0,0,2
266,It is the case either that the seagull is a bird or that it is a amphibian.,seagull,bird,amphibian,1,0,1,2
267,It is the case either that the eagle is a bird or that it is a mammal.,eagle,bird,mammal,1,0,0,2
268,It is the case either that the horse is a mollusk or that it is a amphibian.,horse,mollusk,amphibian,0,0,0,2
269,It is the case either that the dog is a mammal or that it is a bird.,dog,mammal,bird,1,0,0,2
270,It is the case either that the hummingbird is a mammal or that it is a bird.,hummingbird,mammal,bird,0,1,1,2
271,It is the case either that the alpaca is a mammal or that it is a bird.,alpaca,mammal,bird,1,0,0,2
272,It is the case either that the leopard is a bird or that it is a mammal.,leopard,bird,mammal,0,1,0,2
273,It is the case either that the armadillo is a mollusk or that it is a mammal.,armadillo,mollusk,mammal,0,1,1,2
274,It is the case either that the aardvark is a mammal or that it is a bird.,aardvark,mammal,bird,1,0,1,2
275,It is the case either that the slug is a mammal or that it is a bird.,slug,mammal,bird,0,0,0,2
276,It is the case either that the mongoose is a mammal or that it is a bird.,mongoose,mammal,bird,1,0,0,2
277,It is the case either that the alpaca is a mammal or that it is a fish.,alpaca,mammal,fish,1,0,1,2
278,It is the case either that the deer is a mammal or that it is a bird.,deer,mammal,bird,1,0,1,2
279,It is the case either that the panda is a bird or that it is a mammal.,panda,bird,mammal,0,1,1,2
280,It is the case either that the lion is a bird or that it is a mammal.,lion,bird,mammal,0,1,0,2
281,It is the case either that the hedgehog is a mammal or that it is a reptile.,hedgehog,mammal,reptile,1,0,1,2
282,It is the case either that the porcupine is a bird or that it is a mammal.,porcupine,bird,mammal,0,1,0,2
283,It is the case either that the rabbit is a fish or that it is a mammal.,rabbit,fish,mammal,0,1,1,2
284,It is the case either that the aardvark is a fish or that it is a mammal.,aardvark,fish,mammal,0,1,0,2
285,It is the case either that the bat is a bird or that it is a amphibian.,bat,bird,amphibian,0,0,0,2
286,It is the case either that the flamingo is a cnidarian or that it is a mammal.,flamingo,cnidarian,mammal,0,0,0,2
287,It is the case either that the goat is a bird or that it is a mammal.,goat,bird,mammal,0,1,0,2
288,It is the case either that the crocodile is a bird or that it is a mammal.,crocodile,bird,mammal,0,0,0,2
289,It is the case either that the swan is a bird or that it is a reptile.,swan,bird,reptile,1,0,0,2
290,It is the case either that the jellyfish is a bird or that it is a mammal.,jellyfish,bird,mammal,0,0,0,2
291,It is the case either that the seahorse is a fish or that it is a amphibian.,seahorse,fish,amphibian,1,0,1,2
292,It is the case either that the goldfish is a fish or that it is a bird.,goldfish,fish,bird,1,0,1,2
293,It is the case either that the salmon is a reptile or that it is a crustacean.,salmon,reptile,crustacean,0,0,0,2
294,It is the case either that the octopus is a mollusk or that it is a crustacean.,octopus,mollusk,crustacean,1,0,1,2
295,It is the case either that the snake is a reptile or that it is a bird.,snake,reptile,bird,1,0,1,2
296,It is the case either that the bee is a insect or that it is a bird.,bee,insect,bird,1,0,1,2
297,It is the case either that the leopard is a mammal or that it is a bird.,leopard,mammal,bird,1,0,1,2
